,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
253,36003618,2.6,4.25,,,,2.75,2.5,5.0,1.6,,3.42,,,9.5,8.45,
254,36003629,4.4,8.0,,,,5.75,7.25,8.5,2.6,,7.17,,,21.0,15,
255,36003630,4.8,8.0,,,,5.75,7.25,7.75,3.4,,6.92,,,21.0,16.2,
256,36003634,4.2,4.25,,,,3.75,4.0,6.75,1.8,,4.83,,,12.0,10.25,
257,36003656,4.6,6.75,,,,3.5,7.5,7.25,3.6,,6.08,,,17.75,14.95,
258,36003658,3.6,6.75,,,,4.0,6.25,7.25,3.8,,5.83,,,17.0,14.15,
259,36003664,5.0,6.25,,,,5.25,6.25,8.0,3.0,,6.5,,,17.75,14.25,
260,36003671,5.8,4.5,,,,3.25,5.5,8.25,3.4,,5.67,,,13.25,13.7,
261,36003675,3.4,4.25,,,,3.75,4.5,6.0,2.6,,4.75,,,12.5,10.25,
262,36003652,2.4,7.25,,,,4.75,7.25,7.75,2.6,,6.58,,,19.25,12.25,
263,36003667,4.8,7.75,,,,4.0,6.25,8.5,3.8,,6.25,,,18.0,16.35,
264,36003669,2.8,4.0,,,,5.75,6.0,7.5,2.6,,6.42,,,15.75,9.4,
265,36003646,4.4,5.25,,,,2.75,5.25,6.75,2.0,,4.92,,,13.25,11.65,
266,36003660,4.2,2.75,,,,2.5,3.75,4.5,2.4,,3.58,,,9.0,9.35,
267,36003677,6.4,5.5,,,,3.75,6.25,5.0,3.0,,5.0,,,15.5,14.9,
268,36002868,6.0,5.5,3.75,6.25,7.0,,,,3.4,5.67,,16.0,19.25,,14.9,13.15
269,36002886,2.8,3.75,,,,2.25,5.0,5.0,3.0,,4.08,,,11.0,9.55,
270,36002905,3.2,5.0,,,,3.75,4.75,6.5,2.0,,5.0,,,13.5,10.2,
271,36002910,6.0,3.75,4.75,6.75,5.0,,,,3.2,5.5,,17.5,17.75,,12.95,13.95
272,36002919,4.2,7.0,,,,4.0,7.0,6.5,4.2,,5.83,,,18.0,15.4,
273,36002925,6.8,6.5,,,,4.25,5.75,8.5,6.4,,6.17,,,16.5,19.7,
274,36002931,6.2,5.0,4.5,6.25,6.0,,,,2.6,5.58,,16.95,18.45,,13.8,13.3
275,36002938,6.4,7.75,,,,7.0,7.25,8.25,2.4,,7.5,,,22.0,16.55,
276,36002950,3.2,3.25,,,,4.75,4.0,5.5,2.4,,4.75,,,12.0,8.85,
